app_name,score,label,processed_content
VCB Digibank,1,Negative,phiên bản mới vào ứng dụng ô mật khẩu và nút đăng nhập bị mờ không thao tác được phải nhấn vào nút chuyển đổi ngôn ngữ sau đó mới có thể thao tác được
VCB Digibank,2,Negative,ứng dụng bị đơ rồi các ứng dụng khác chạy bình thường bị khoảng từ mấy ngày nay đó admin
VCB Digibank,1,Negative,ứng dụng lỗi face id mấy nay không chuyển khoản được
VCB Digibank,4,Positive,cập nhật xong đánh mật khẩu không vào được phải đăng nhập 2 3 lần mới chịu vô không cải thiện được bao nhiêu thì làm ơn ít ít bắt người dùng cập nhật lại dùm
VCB Digibank,1,Negative,quá tệ coi chỉnh sữa ứng dụng lại và chính sách lại chừ gì mà vào ứng dụng không đựpc gì hết chán tôi dùng 8 năm rồi chỉ 1 ngân hành mà hiện tượng nhừ này thì quá tệ
VCB Digibank,1,Negative,ứng dụng đang không cập nhật được lỗi do hệ thống ứng dụng chứ không phải do điện thoại làm ơn hãy cập nhật để tôi sài tiền đi huhu
VCB Digibank,1,Negative,tải phiên bản mới xong bị đơ luôn không vào đang nhập được không hiện thị đang nhập luôn chán
VCB Digibank,1,Negative,cập nhật xong không đăng nhập được vào ứng dụng nữa thử cả wifi lẫn 5g vẫn không được
VCB Digibank,3,Neutral,hay bị treo máy
VCB Digibank,1,Negative,không gửi mã về để chuyển khoản
VCB Digibank,1,Negative,ứng dụng lỗi không vô được xóa luôn tài khoản chứ sài gì được nữa
VCB Digibank,2,Negative,trừ tiền tin nhắn quá nhiều
VCB Digibank,5,Positive,má cập nhật lên xong giờ đăng nhập không được luôn
VCB Digibank,5,Positive,sử dụng rát tốt
VCB Digibank,5,Positive,tốt
VCB Digibank,1,Negative,ứng dụng lỗi không vào được dù mạng khỏe
VCB Digibank,1,Negative,ra phiên bản mới ít thôi ấn vào nhận tiền bằng mã qr khi chưa đăng nhập thì không ấn được với phiên bản này đang nhập khẩu sông vẫn ở đấy song còn không vô được tài khoản nữa nhận thông báo chậm dù xem trong tài khoản tiền đã cộng và lịch sử giao dịch tiền vào cũng đã vào nhưng mà không thấy thông báo
VCB Digibank,1,Negative,giao dịch toàn bị giãn đoạn chăm sóc khách hàng quá kém cần cải thiện
VCB Digibank,1,Negative,đang sử dụng bình thường cập nhật xong vào ứng dụng chờ 1 2 phút chưa cho thao tác đang nhập quá phiền
VCB Digibank,5,Positive,rất tốt tiện lợi giao dịch
VCB Digibank,4,Positive,chậm thông báo biến động số dư trên thiết bị android đã cấp đủ quyền bỏ qua giới hạn pin chỉ khi mở màn hình mới thông báo còn không thì vị delay đến vài tiếng
VCB Digibank,5,Positive,tốt bảo mật an toàn
VCB Digibank,2,Negative,ứng dụng lỗi hoài lỗi từ lúc cập nhật phiên bản mới
VCB Digibank,1,Negative,sao dạo nay đăng nhập ngân hàng không được vậy troi
VCB Digibank,1,Negative,trên note10 nút đăng nhập vân tay không phản hồi or phản hồi cũng rất lâu
VCB Digibank,1,Negative,không hiểu kiểu bắt cập nhật mà vào thì không có cạp nhật tôi còn chuyển tuền người ta thì không cho đăng nhập quá vớ vẩn
VCB Digibank,4,Positive,cập nhật bị lỗi khi đổi giao diện vào biến động số dư bị quay về giao diện mặc đinnh
VCB Digibank,5,Positive,tốt service
VCB Digibank,1,Negative,cập nhật lên quá chậm dật nhiều khi đứng chuyển tiền mà ngại luôn
VCB Digibank,1,Negative,suốt ngày cập nhật cập gì mà cập lắm thế
VCB Digibank,1,Negative,úng dụng bị lỗi nhiều lần treo đơ không thể đăng nhập phải xóa đi và cài đặt lại phiền
VCB Digibank,4,Positive,cứ thoát ra vào lại mới vào dv
VCB Digibank,5,Positive,ủa giờ tự nhiên không vào được vào thì đen thui rồi văng ra là sao
VCB Digibank,5,Positive,tốt tốt
VCB Digibank,1,Negative,kêu cập nhật cập nhật xong đăng nhập không được mở lên để một lúc lâu mới cho bấm mật khẩu tệ khủng khiếp
VCB Digibank,3,Neutral,sao mới cập nhập mà treo rù không bằng bản cũ
VCB Digibank,1,Negative,cập nhật xong ứng dụng như cức biến động số dư thì trung lập quài còn giao diện đổi xong tự động đối lại quài còn thua xả lúc chưa cập nhận
VCB Digibank,5,Positive,tốt nha nên dùng nho
VCB Digibank,1,Negative,ứng dụng bị gì mà vô nó khách hàng cho sử dụng vân tay hay nhập mật khẩu để vô chuyển khoản
VCB Digibank,1,Negative,sau bản cập nhật mới nhất phần mềm thường xuyên bị đơ không kết nối dù reset hay khởi động ứng dụng lại liên tục vẫn không được tôi đã phải chuyển sang dùng tài khoản ngân hàng khác để thanh toán qr hay khi mua đồ
VCB Digibank,1,Negative,sau lần cập nhật cách đây vài ngày ứng dụng không thể đăng nhập cụ thể là thanh màu xanh của nút đăng nhập còn không sáng lên thì người dùng sao mà đăng nhập được tệ quá
VCB Digibank,1,Negative,ứng dụng cùi bắp đội dev nào làm mà càng lúc ứng dụng càng chậm muốn xóa ứng dụng luôn
VCB Digibank,5,Positive,tốt nha
VCB Digibank,1,Negative,cập nhật xong ứng dụng chạy rất lâu rất mất thời gian chạy kích hoạt vân tay nhưng phải chờ có thể đến 5 cần xem xét lại
VCB Digibank,3,Neutral,bắt cập nhật liên tục nhưng khi vào ch play để cập nhật lại không có chỗ để cập nhật
VCB Digibank,1,Negative,biến động số dư giờ còn không có thông báo chắc chuyển ngân hàng khác dùng thôi
VCB Digibank,1,Negative,bắt cập nhật liên tục rồi không cho đăng nhập ứng dụng kiểu lạ vậy
VCB Digibank,1,Negative,cập nhật ứng dụng mới như l còn thua ứng dụng cũ vào ứng dụng đứng đơ
VCB Digibank,1,Negative,ứng dụng tệ
VCB Digibank,1,Negative,ngày nào cũng bắt ng tiêu dùng cập nhập lại đến khi cập nhập lại thì mã mã otp phải chờ lâu mới gửi tin nhắn tới làm ăn như vậy khách hàng lỡ hết việc😡
VCB Digibank,1,Negative,ứng dụng gì cài xong bật mấy phút không vào được để giao dịch
VCB Digibank,1,Negative,mã mã otp của tôi đâu
VCB Digibank,2,Negative,cập nhật xong vào không dùng được vân tay luôn khó hiểu giờ banking cũng không được
VCB Digibank,1,Negative,bực mình lắm làm gì chuyển tiền mãi không được
VCB Digibank,2,Negative,sau bản cập nhật vietcombank rất khó để đăng nhập ứng dụng cứ đơ ra không thể đăng nhập có lúc phải mất 20ph để tt rất mất thời gian để nghị vietcombank nên nhanh chóng khắc phục
VCB Digibank,1,Negative,ứng dụng lỗi cập nhật thì xin làm ơn đừng có đổ lỗi cho thiết bị của người dùng gọi tư vấn viên cũng đổ lỗi cho người dùng sử dụng thiết bị không đủ bảo mật ngân hàng khác dùng bình thường khóa giao dịch cả ngày không giải quyết được gì
VCB Digibank,5,Positive,dùng bao nhiêu năm rồi không hề có 1 lỗi gì luôn ứng dụng lúc nào cũng mượt giao diện đẹp 10 điểm không có nhưng
VCB Digibank,1,Negative,đg vẫn có mạng mạnh bth mà vô ứng dụng thì lại không được
VCB Digibank,2,Negative,phiên bản cập nhật mới kết nối mạng kém không đăngnhập được
VCB Digibank,1,Negative,đang gấp thì bắt phải cập nhật mới cho chuyển sao không để người ta về người ta cập nhật sau
VCB Digibank,1,Negative,vào ứng dụng đơ đăng nhập chậm hơn phiên bản cũ dùng lâu rồi bây giờ thấy thất vọng
VCB Digibank,1,Negative,ứng dụng phản ứng chậm hay bị đơ
VCB Digibank,1,Negative,chưa đăng kí bao giờ mã đã có thông tin trên hệ thống
VCB Digibank,1,Negative,đăng ký mã otp máy lần rồi giờ vẫn báo chưa đăng ký không hài lòng đã sử dụng 5 năm
VCB Digibank,5,Positive,rất là tốt
VCB Digibank,5,Positive,xin cảm ơn
VCB Digibank,4,Positive,sao từ lúc kêu cập nhật thì ứng dụng đứng hoài cứ đơ đơ ra sau khi cập nhật thì khó vào hơn lúc trước
VCB Digibank,5,Positive,tôi muối mở tài khoảng vietcombank
VCB Digibank,1,Negative,nhân viên ứng xử khách hàng tệ
VCB Digibank,3,Neutral,2 hôm nay vào chậm lắm là sao
VCB Digibank,1,Negative,cứ bị văng ứng dụng xong không đăng nhập được lại toàn xoá đi tải lại
VCB Digibank,1,Negative,càng cập nhật càng giật chậm
VCB Digibank,1,Negative,chậm không nhập mật khẩu vô ứng dụng được luôn
VCB Digibank,3,Neutral,bản mới cập nhật bị lỗi tự động thay đổi giao diện của ứng dụng trên điện thoại honor chính hãng việt nam xem số dư tài khoản xong là ứng dụng bị đổi giao diện ngay
VCB Digibank,5,Positive,bảo mật cao
VCB Digibank,3,Neutral,20 04 cập nhật xong bị lỗi đăng nhập muốn vô aap phải chọn ngôn ngữ tiếng anh sau đó chọn lại tiếng việt mới đăng nhập được
VCB Digibank,1,Negative,kêu cập nhật bản mới trong khi không có bản cập nhật nào
VCB Digibank,1,Negative,cập nhật mới mở lên chờ 10 phút chưa đăng nhập được
VCB Digibank,1,Negative,ứng dụng bắt cập nhật mà bấm vô không thấy chữ cập nhật xog bay giờ không cho đăng nhập vô luôn
VCB Digibank,2,Negative,đang sài con a17 5g mới mua chưa cập nhập vô bình thường cập nhập xong không cho đăng nhập vậy là sao vậy mọi người
VCB Digibank,1,Negative,bị chậm ứng dụng thông báo cập nhât mà không thấy đâu xong vào thì không vào được
VCB Digibank,5,Positive,cứ hay lối chuyển tiền xứng đáng 1 sao
VCB Digibank,5,Positive,ứng dụng tuyệt vời 💯
VCB Digibank,1,Negative,cập nhập lên không thể đăng nhập tài khoản được ức chế
VCB Digibank,1,Negative,sao cứ đến bước smart mã otp là quay mòng mòng hoài dị trời rồi rút cục không chuyển tiền được bực bội hết sức luôn á
VCB Digibank,1,Negative,cập nhật xong dùng tệ hơn cả tệ
VCB Digibank,2,Negative,vào ứng dụng bắt cập nhật nhưng vào ch play lại không cập nhật được
VCB Digibank,1,Negative,mới vừa upgrade lên đăng nhập lỗi thí dụ bản mới không ổn định thì mình đừng nằng nặc thông báo cập nhật được không
VCB Digibank,5,Positive,sài tốt
VCB Digibank,5,Positive,nâng cấp khiến thông báo không còn như trước đây nữa hiện rồi biến mất quá tệ hãy nâng cấp sửa lỗi nhanh nhất có thể
VCB Digibank,1,Negative,cập nhật xong đơ cái máy quá tệ yêu cầu chỉnh sửa bug lại gấp
VCB Digibank,2,Negative,cập nhật xong mỗi lần truy cập cần thanh toán nhanh thì lại lỗi
VCB Digibank,1,Negative,làm ăn riết như qq cập nhật xog bắt đổi máy mới vào được
VCB Digibank,4,Positive,sự tuyệt vời ngân hành vietcombank trải nghiêm trên nền tảng ứng dụng dử liệu đáng tin cậy trong lỉnh vưc công nghệ thông tin đảm bảo an toan bảo mât khách hàng luên đi đầu và việc phục vụ khách hàng luôn nhiệt hết mình phân tich từng sản phẩm rỏ ràng sử dụng nền tảng vietcombank bảo mât đáng tin cậy 21 4 26_
VCB Digibank,1,Negative,đang sử dụng bình thường cập nhật xong không dùng được luôn
VCB Digibank,1,Negative,ứng dụng cập nhật xong bị đơ luôn
VCB Digibank,1,Negative,tệ quá mãi không vào được phát khóc giữa đường mua đồ rồi mai không vào được chờ cả tiếng phai gọi người thân chuyển khoản giúp nhịc thật luôn á
VCB Digibank,1,Negative,ứng dụng gì cập nhật xong đứng hoài z
VCB Digibank,5,Positive,cuộc đời sinh viên nghèo rồi không dám mua điện thoại tốt có được cái điện thoại 3 4tr để sử dụng giao dịch chuyển khoản mà ứng dụng bắt mua điện thoại mới tốt để sử dụng ứng dụng thì đâu ra tiền mua đọc được nên xem lại làm vậy đáng không
VCB Digibank,1,Negative,khó chịu vô cùng cứ chuyển khoản lần thứ 2 liên tiếp là máy bị treo sau khi bản mới cập nhật lại phải gỡ ra cài lại lúc thì sms mã otp lúc thì smart mã otp điền rồi mà báo lỗi
VCB Digibank,5,Positive,dùng tốt có đầy đủ khi chuyển khoản và trừ tiền rõ ràng
VCB Digibank,5,Positive,dùng siêu thik
VCB Digibank,1,Negative,đang sài ngon thì đăng nhập không được
VCB Digibank,5,Positive,chuyển tiền nhanh
VCB Digibank,1,Negative,ứng dụng có vde sau bản cập nhật đang dùng ổn tự nhiên cập nhật xong thì vào màn hình đăng nhập ứng dụng treo luôn không chọn vân tay hay pw được mà đt mình dùng s25 ultra chứ không phải đt cùi 1
